tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
1995-580,Australian Open,Hard,128,G,19950116,127,101736,2,NA,Andre Agassi,R,180,USA,24.7173169062,101948,1,NA,Pete Sampras,R,185,USA,23.4305270363,4-6 6-1 7-6(6) 6-4,5,F,NA,10,4,132,95,70,20,19,2,4,28,6,173,104,82,30,20,16,21,2,3249,1,4945,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-495,Dubai,Hard,32,A,19950206,31,101965,4,NA,Wayne Ferreira,R,185,RSA,23.394934976,102247,NA,NA,Andrea Gaudenzi,R,183,ITA,21.5222450376,6-3 6-3,3,F,65,7,0,55,35,28,11,9,0,0,0,1,52,36,22,8,9,5,8,12,1862,24,1235,1995,South Africa,Italy,-30.559482,22.937506,41.87194,12.56738
1995-496,Marseille,Carpet,32,A,19950206,31,101414,1,NA,Boris Becker,R,190,GER,27.2087611225,101888,7,NA,Daniel Vacek,R,190,CZE,23.8521560575,6-7(2) 6-4 7-5,3,F,132,21,5,97,53,46,28,17,0,0,16,7,103,52,45,28,17,4,6,3,3216,53,737,1995,Germany,Czechia,51.165691,10.451526,NA,NA
1995-424,San Jose,Hard,32,A,19950206,31,101736,1,NA,Andre Agassi,R,180,USA,24.7748117728,102021,2,NA,Michael Chang,R,175,USA,22.9568788501,6-2 1-6 6-3,3,F,92,8,3,67,44,33,11,12,1,3,9,0,73,46,27,17,12,3,6,2,3908,6,2709,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-402,Memphis,Hard,48,A,19950213,47,101774,3,NA,Todd Martin,R,198,USA,24.6023271732,101235,11,NA,Paul Haarhuis,R,188,NED,28.9828884326,7-6(2) 6-4,3,F,98,16,2,85,50,43,14,11,4,5,4,1,66,49,33,10,11,5,7,16,1564,48,772,1995,United States,Netherlands,37.09024,-95.712891,52.132633,5.291266
1995-408,Milan,Carpet,32,A,19950213,31,102338,5,NA,Yevgeny Kafelnikov,R,190,RUS,20.9856262834,101414,1,NA,Boris Becker,R,190,GER,27.227926078,7-5 5-7 7-6(6),3,F,136,3,4,111,65,50,26,18,4,7,25,10,110,70,55,18,18,5,8,10,2139,3,3054,1995,Russia,Germany,61.52401,105.318756,51.165691,10.451526
1995-401,Philadelphia,Carpet,32,A,19950220,31,102358,NA,NA,Thomas Enqvist,R,190,SWE,20.9418206708,102021,3,NA,Michael Chang,R,175,USA,22.9952087611,0-6 6-4 6-0,3,F,100,14,5,77,44,32,8,11,3,8,6,3,76,33,21,17,11,7,13,43,845,6,2537,1995,Sweden,United States,60.128161,18.643501,37.09024,-95.712891
1995-357,Stuttgart Indoor,Carpet,32,A,19950220,31,101990,NA,NA,Richard Krajicek,R,196,NED,23.2087611225,101529,5,NA,Michael Stich,R,193,GER,26.340862423,7-6(4) 6-3 6-7(6) 1-6 6-3,5,F,182,23,12,155,84,72,30,25,3,8,12,13,169,96,75,31,24,5,10,16,1569,9,2341,1995,Netherlands,Germany,52.132633,5.291266,51.165691,10.451526
1995-807,Mexico City,Clay,32,A,19950227,31,101404,2,NA,Thomas Muster,L,180,AUT,27.4058863792,101897,NA,NA,Fernando Meligeni,L,180,BRA,23.8795345654,7-6(4) 7-5,3,F,85,4,3,67,34,24,20,12,1,4,3,0,71,43,25,15,12,0,4,19,1423,86,510,1995,Austria,Brazil,47.516231,14.550072,-14.235004,-51.92528
1995-407,Rotterdam,Carpet,32,A,19950227,31,101990,5,NA,Richard Krajicek,R,196,NED,23.227926078,101235,NA,NA,Paul Haarhuis,R,188,NED,29.0212183436,7-6(5) 6-4,3,F,79,13,3,63,39,37,11,11,1,2,6,1,66,43,33,12,11,1,3,10,2045,44,816,1995,Netherlands,Netherlands,52.132633,5.291266,52.132633,5.291266
1995-433,Scottsdale,Hard,32,A,19950227,31,101793,2,NA,Jim Courier,R,185,USA,24.5311430527,102882,NA,Q,Mark Philippoussis,R,196,AUS,18.3052703628,7-6(2) 6-4,3,F,89,1,1,70,50,39,13,11,3,3,13,6,72,39,31,17,11,4,5,13,1837,272,129,1995,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
1995-481,Copenhagen,Carpet,32,A,19950306,31,101441,NA,NA,Martin Sinner,R,180,GER,27.0746064339,101249,NA,NA,Andrei Olhovskiy,R,185,RUS,28.8898015058,6-7(3) 7-6(8) 6-3,3,F,115,17,5,102,57,46,30,16,1,1,23,3,111,80,61,18,17,4,6,87,513,85,523,1995,Germany,Russia,51.165691,10.451526,61.52401,105.318756
1995-404,Indian Wells Masters,Hard,56,M,19950306,55,101948,1,NA,Pete Sampras,R,185,USA,23.5646817248,101736,2,NA,Andre Agassi,R,180,USA,24.8514715948,7-5 6-3 7-5,5,F,133,18,3,100,60,51,19,17,3,4,9,2,113,82,49,19,16,10,14,1,4389,2,4017,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-403,Miami Masters,Hard,96,M,19950313,95,101736,2,NA,Andre Agassi,R,180,USA,24.8706365503,101948,1,NA,Pete Sampras,R,185,USA,23.5838466804,3-6 6-2 7-6(3),3,F,133,4,1,90,63,45,19,14,3,4,9,4,101,49,34,30,15,6,8,2,4310,1,4780,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-568,St. Petersburg,Carpet,32,A,19950313,31,102338,1,NA,Yevgeny Kafelnikov,R,190,RUS,21.0622861054,101703,NA,NA,Guillaume Raoux,R,180,FRA,25.0732375086,6-2 6-2,3,F,48,10,2,37,22,20,12,8,0,0,3,3,51,23,13,12,8,4,8,9,2434,136,333,1995,Russia,France,61.52401,105.318756,46.227638,2.213749
1995-360,Casablanca,Clay,32,A,19950320,31,101582,1,NA,Gilbert Schaller,R,180,AUT,26.006844627,102610,2,NA,Albert Costa,R,180,ESP,19.7344284736,6-4 6-2,3,F,72,0,0,51,46,27,3,9,2,5,0,1,53,38,16,5,9,3,9,54,NA,56,NA,1995,Austria,Spain,47.516231,14.550072,40.463667,-3.74922
1995-468,Estoril,Clay,32,A,19950403,31,101404,3,NA,Thomas Muster,L,180,AUT,27.5017111567,102610,NA,NA,Albert Costa,R,180,ESP,19.7727583847,6-4 6-2,3,F,76,2,1,54,25,19,17,9,0,1,1,0,54,48,26,3,9,6,10,17,1593,58,674,1995,Austria,Spain,47.516231,14.550072,40.463667,-3.74922
1995-426,Johannesburg,Hard,32,A,19950403,31,101441,3,NA,Martin Sinner,R,180,GER,27.151266256,101703,8,NA,Guillaume Raoux,R,180,FRA,25.1307323751,6-1 6-4,3,F,58,6,0,45,27,20,14,9,0,1,1,1,52,21,11,17,8,3,7,67,621,113,424,1995,Germany,France,51.165691,10.451526,46.227638,2.213749
1995-425,Barcelona,Clay,56,A,19950410,55,101404,9,NA,Thomas Muster,L,180,AUT,27.5208761123,101723,7,NA,Magnus Larsson,R,193,SWE,25.0431211499,6-2 6-1 6-4,5,F,93,1,0,70,50,39,14,12,2,2,5,4,100,52,34,16,13,10,16,17,1748,12,1902,1995,Austria,Sweden,47.516231,14.550072,60.128161,18.643501
1995-329,Tokyo Outdoor,Hard,56,A,19950410,55,101793,4,NA,Jim Courier,R,185,USA,24.6461327858,101736,1,NA,Andre Agassi,R,180,USA,24.9472963723,6-4 6-3,3,F,76,4,4,55,32,25,11,10,1,3,5,6,68,42,24,11,9,5,9,15,1839,1,4403,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-436,Bermuda,Clay,32,A,19950417,31,101991,NA,NA,Mauricio Hadad,R,170,COL,23.3593429158,101318,NA,NA,Javier Frana,L,185,ARG,28.3093771389,7-6(5) 3-6 6-4,3,F,109,0,0,91,65,44,18,16,0,3,8,0,83,66,47,12,15,1,3,114,403,104,455,1995,Colombia,Argentina,4.570868,-74.297333,-38.416097,-63.616672
1995-336,Hong Kong,Hard,32,A,19950417,31,102021,1,NA,Michael Chang,R,175,USA,23.1485284052,102035,5,NA,Jonas Bjorkman,R,183,SWE,23.0663928816,6-3 6-1,3,F,62,4,3,47,30,23,8,8,3,5,1,1,44,20,11,5,8,3,9,8,2464,27,1012,1995,United States,Sweden,37.09024,-95.712891,60.128161,18.643501
1995-305,Nice,Clay,32,A,19950417,31,101820,5,NA,Marc Rosset,R,201,SUI,24.4407939767,102338,1,NA,Yevgeny Kafelnikov,R,190,RUS,21.158110883,6-4 6-0,3,F,64,7,4,52,24,20,15,8,5,6,1,3,50,27,15,6,8,3,8,18,1441,4,2590,1995,Switzerland,Russia,46.818188,8.227512,61.52401,105.318756
1995-410,Monte Carlo Masters,Clay,56,M,19950424,55,101404,9,NA,Thomas Muster,L,180,AUT,27.5592060233,101414,2,NA,Boris Becker,R,190,GER,27.4195756331,4-6 5-7 6-1 7-6(6) 6-0,5,F,197,3,6,161,110,74,31,23,14,17,16,8,150,90,63,25,24,4,11,13,2009,3,3274,1995,Austria,Germany,47.516231,14.550072,51.165691,10.451526
1995-434,Seoul,Hard,32,A,19950424,31,102257,8,NA,Greg Rusedski,L,193,GBR,21.6290212183,102588,NA,NA,Lars Rehmann,R,196,GER,19.9260780287,6-4 3-1 RET,3,F,68,7,4,39,24,22,6,7,0,0,0,4,58,34,23,9,8,7,9,82,557,116,391,1995,United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
1995-409,Atlanta,Clay,32,A,19950501,31,102021,2,NA,Michael Chang,R,175,USA,23.1868583162,101736,1,NA,Andre Agassi,R,180,USA,25.0047912389,6-2 6-7(6) 6-4,3,F,143,4,0,92,54,37,23,15,3,6,3,5,110,66,42,18,15,5,11,6,2464,1,4597,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-308,Munich,Clay,32,A,19950501,31,101965,4,NA,Wayne Ferreira,R,185,RSA,23.6249144422,101529,3,NA,Michael Stich,R,193,GER,26.5325119781,7-5 7-6(6),3,F,113,2,3,82,56,42,11,12,3,5,11,4,101,45,31,26,12,5,8,12,2111,8,2266,1995,South Africa,Germany,-30.559482,22.937506,51.165691,10.451526
1995-414,Hamburg Masters,Clay,56,M,19950508,55,102446,12,NA,Andrei Medvedev,R,193,UKR,20.6844626968,101964,4,NA,Goran Ivanisevic,L,193,CRO,23.6495550992,6-3 6-2 6-1,5,F,77,2,4,64,39,30,18,12,1,2,3,4,71,32,19,15,12,2,9,20,1143,5,2638,1995,Ukraine,Croatia,48.379433,31.16558,45.1,15.2
1995-717,Pinehurst,Clay,32,A,19950508,31,102358,2,NA,Thomas Enqvist,R,190,SWE,21.1526351814,101318,NA,NA,Javier Frana,L,185,ARG,28.3668720055,6-3 3-6 6-3,3,F,111,3,7,83,32,26,24,14,2,6,8,0,82,49,33,13,13,6,11,19,1327,60,626,1995,Sweden,Argentina,60.128161,18.643501,-38.416097,-63.616672
1995-499,Coral Springs,Clay,32,A,19950515,31,101889,NA,NA,Todd Woodbridge,R,178,AUS,24.1177275838,102257,6,NA,Greg Rusedski,L,193,GBR,21.6865160849,6-4 6-2,3,F,65,1,3,51,38,32,6,9,2,2,3,2,54,29,20,10,9,2,5,76,572,58,686,1995,Australia,United Kingdom,-25.274398,133.775136,55.378051,-3.435973
1995-416,Rome Masters,Clay,64,M,19950515,63,101404,7,NA,Thomas Muster,L,180,AUT,27.6167008898,101843,8,NA,Sergi Bruguera,R,188,ESP,24.3258042437,3-6 7-6(5) 6-2 6-3,5,F,175,6,4,134,90,59,21,18,14,19,6,6,129,75,48,22,20,10,18,10,2227,7,2328,1995,Austria,Spain,47.516231,14.550072,40.463667,-3.74922
1995-312,Bologna,Clay,32,A,19950522,31,102701,NA,NA,Marcelo Rios,L,175,CHI,19.4031485284,101382,NA,NA,Marcelo Filippini,R,178,URU,27.7973990418,6-2 6-4,3,F,74,3,1,55,30,22,13,9,2,4,2,0,60,35,18,9,9,3,8,69,602,63,625,1995,Chile,Uruguay,-35.675147,-71.542969,-32.522779,-55.765835
1995-615,Dusseldorf,Clay,32,A,19950522,11,101964,NA,NA,Goran Ivanisevic,L,193,CRO,23.6878850103,101723,NA,NA,Magnus Larsson,R,193,SWE,25.158110883,6-4 6-4,3,F,56,10,0,51,30,28,12,10,0,0,5,0,56,37,25,11,10,2,4,4,2921,10,2222,1995,Croatia,Sweden,45.1,15.2,60.128161,18.643501
1995-615,Dusseldorf,Clay,32,A,19950522,13,101222,NA,NA,Stefan Edberg,R,188,SWE,29.3360711841,102085,NA,NA,Sasa Hirszon,R,185,CRO,22.8528405202,6-1 6-4,3,F,58,4,2,51,35,29,4,8,1,2,3,5,58,28,17,11,9,4,9,17,1691,280,124,1995,Sweden,Croatia,60.128161,18.643501,45.1,15.2
1995-520,Roland Garros,Clay,128,G,19950529,127,101404,5,NA,Thomas Muster,L,180,AUT,27.6550308008,102021,6,NA,Michael Chang,R,175,USA,23.2635181383,7-5 6-2 6-4,5,F,NA,3,3,95,56,39,23,15,4,6,3,2,94,59,37,16,15,4,10,5,2675,6,2669,1995,Austria,United States,47.516231,14.550072,37.09024,-95.712891
1995-310,Oporto,Clay,32,A,19950612,31,102238,1,NA,Alberto Berasategui,R,173,ESP,21.954825462,101475,8,NA,Carlos Costa,R,183,ESP,27.1375770021,3-6 6-3 6-4,3,F,116,1,2,106,84,49,13,14,6,9,9,4,92,54,40,15,14,6,10,14,1679,65,636,1995,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
1995-311,Queen's Club,Grass,56,A,19950612,55,101948,1,NA,Pete Sampras,R,185,USA,23.832991102,101098,11,NA,Guy Forget,L,190,FRA,30.4339493498,7-6(3) 7-6(6),3,F,77,21,0,68,39,36,22,12,0,0,15,3,71,43,38,17,12,0,0,2,3651,28,1040,1995,United States,France,37.09024,-95.712891,46.227638,2.213749
1995-440,Rosmalen,Grass,32,A,19950612,31,102344,6,NA,Karol Kucera,R,188,SVK,21.273100616,100757,NA,NA,Anders Jarryd,R,180,SWE,33.9137577002,7-6(7) 7-6(4),3,F,118,4,7,76,38,31,22,12,0,2,1,10,102,54,41,25,12,4,6,50,738,93,476,1995,Slovakia,Sweden,48.669026,19.699024,60.128161,18.643501
1995-500,Halle,Grass,32,A,19950619,31,101820,4,NA,Marc Rosset,R,201,SUI,24.6132785763,101529,3,NA,Michael Stich,R,193,GER,26.6666666667,3-6 7-6(11) 7-6(8),3,F,136,14,10,118,66,55,28,16,4,5,9,4,116,66,58,33,17,2,2,13,1749,10,2056,1995,Switzerland,Germany,46.818188,8.227512,51.165691,10.451526
1995-741,Nottingham,Grass,32,A,19950619,31,101318,NA,NA,Javier Frana,L,185,ARG,28.4818617385,101889,7,NA,Todd Woodbridge,R,178,AUS,24.2135523614,7-6(4) 6-3,3,F,82,5,2,72,36,27,23,11,1,3,3,6,61,28,19,20,10,5,8,48,753,45,778,1995,Argentina,Australia,-38.416097,-63.616672,-25.274398,133.775136
1995-306,St. Poelten,Clay,32,A,19950619,31,101404,1,NA,Thomas Muster,L,180,AUT,27.7125256674,102539,NA,NA,Bohdan Ulihrach,R,188,CZE,20.3175906913,6-3 3-6 6-1,3,F,85,4,0,76,46,31,19,13,4,7,2,3,75,53,34,6,12,5,10,4,3294,68,625,1995,Austria,Czechia,47.516231,14.550072,NA,NA
1995-540,Wimbledon,Grass,128,G,19950626,127,101948,2,NA,Pete Sampras,R,185,USA,23.871321013,101414,3,NA,Boris Becker,R,190,GER,27.5920602327,6-7(5) 6-2 6-4 6-2,5,F,149,23,7,136,79,71,34,19,0,0,17,16,173,87,73,28,19,11,16,2,3873,4,3387,1995,United States,Germany,37.09024,-95.712891,51.165691,10.451526
1995-316,Bastad,Clay,32,A,19950710,31,101897,NA,NA,Fernando Meligeni,L,180,BRA,24.2436687201,102104,6,NA,Christian Ruud,R,188,NOR,22.8747433265,6-4 6-4,3,F,89,2,2,58,25,17,16,10,1,5,0,2,65,45,24,7,10,9,15,78,568,62,668,1995,Brazil,Norway,-14.235004,-51.92528,60.472024,8.468946
1995-314,Gstaad,Clay,32,A,19950710,31,102338,2,NA,Yevgeny Kafelnikov,R,190,RUS,21.3880903491,101084,NA,NA,Jakob Hlasek,R,188,SUI,30.6557152635,6-3 6-4 3-6 6-3,5,F,153,4,8,137,55,43,46,19,11,12,14,6,135,78,56,26,18,9,12,7,2516,124,365,1995,Russia,Switzerland,61.52401,105.318756,46.818188,8.227512
1995-315,Newport,Grass,32,A,19950710,31,102184,6,NA,David Prinosil,R,185,GER,22.3353867214,101609,1,NA,David Wheaton,R,193,USA,26.1026694045,7-6(3) 5-7 6-2,3,F,125,16,10,107,52,44,29,16,10,12,5,2,105,76,51,14,16,5,8,92,471,28,1021,1995,Germany,United States,51.165691,10.451526,37.09024,-95.712891
1995-321,Stuttgart Outdoor,Clay,48,A,19950717,47,101404,1,NA,Thomas Muster,L,180,AUT,27.7891854894,101659,NA,NA,Jan Apell,L,183,SWE,25.697467488,6-2 6-2,3,F,55,0,1,48,30,22,13,8,3,3,0,0,45,30,16,8,8,2,6,4,3401,102,441,1995,Austria,Sweden,47.516231,14.550072,60.128161,18.643501
1995-418,Washington,Hard,56,A,19950717,55,101736,1,NA,Andre Agassi,R,180,USA,25.2156057495,101222,2,NA,Stefan Edberg,R,188,SWE,29.4893908282,6-4 2-6 7-5,3,F,125,4,7,99,54,36,22,15,7,11,6,4,101,65,44,15,15,6,10,1,4980,16,1671,1995,United States,Sweden,37.09024,-95.712891,60.128161,18.643501
1995-317,Amsterdam,Clay,32,A,19950724,31,102701,NA,Q,Marcelo Rios,L,175,CHI,19.575633128,101733,NA,NA,Jan Siemerink,L,183,NED,25.2758384668,6-4 7-5 6-4,5,F,119,2,2,96,70,54,16,16,3,3,7,3,99,58,41,21,16,1,4,57,728,51,766,1995,Chile,Netherlands,-35.675147,-71.542969,52.132633,5.291266
1995-421,Canada Masters,Hard,56,M,19950724,55,101736,1,NA,Andre Agassi,R,180,USA,25.234770705,101948,2,NA,Pete Sampras,R,185,USA,23.947980835,3-6 6-2 6-3,3,F,113,6,0,84,64,42,13,13,6,7,12,3,84,40,30,22,13,9,12,1,5176,2,3834,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-319,Kitzbuhel,Clay,48,A,19950731,47,102610,5,NA,Albert Costa,R,180,ESP,20.0985626283,101404,1,NA,Thomas Muster,L,180,AUT,27.8275154004,4-6 6-4 7-6(3) 2-6 6-4,5,F,193,3,8,157,108,80,19,25,5,10,8,6,162,99,70,34,25,8,12,27,993,3,3667,1995,Spain,Austria,40.463667,-3.74922,47.516231,14.550072
1995-423,Los Angeles,Hard,32,A,19950731,31,101529,2,NA,Michael Stich,R,193,GER,26.7816563997,102358,5,NA,Thomas Enqvist,R,190,SWE,21.3826146475,6-7(7) 7-6(4) 6-2,3,F,149,17,3,140,82,60,33,16,6,6,3,6,102,49,40,32,16,3,5,9,2232,16,1551,1995,Germany,Sweden,51.165691,10.451526,60.128161,18.643501
1995-379,Prague,Clay,32,A,19950731,31,102539,NA,NA,Bohdan Ulihrach,R,188,CZE,20.4325804244,101439,7,NA,Javier Sanchez,R,178,ESP,27.4934976044,6-2 6-2,3,F,58,1,3,42,21,16,13,8,1,2,0,2,55,38,21,5,8,6,11,61,688,60,689,1995,Czechia,Spain,NA,NA,40.463667,-3.74922
1995-422,Cincinnati Masters,Hard,56,M,19950807,55,101736,1,NA,Andre Agassi,R,180,USA,25.273100616,102021,4,NA,Michael Chang,R,175,USA,23.4551676934,7-5 6-2,3,F,96,10,4,68,45,31,13,10,2,3,5,0,80,41,25,19,10,13,17,1,5161,5,3064,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-475,San Marino,Clay,32,A,19950807,31,101404,1,NA,Thomas Muster,L,180,AUT,27.8466803559,102247,2,NA,Andrea Gaudenzi,R,183,ITA,22.0205338809,6-2 6-0,3,F,55,6,2,43,27,22,8,7,0,0,1,5,46,23,12,7,7,3,8,3,3736,25,1119,1995,Austria,Italy,47.516231,14.550072,41.87194,12.56738
1995-419,Indianapolis,Hard,56,A,19950814,55,102358,4,NA,Thomas Enqvist,R,190,SWE,21.4209445585,101463,12,NA,Bernd Karbacher,R,185,GER,27.3620807666,6-4 6-3,3,F,76,3,6,49,28,24,11,9,0,1,3,4,71,40,24,13,10,2,6,13,1807,27,990,1995,Sweden,Germany,60.128161,18.643501,51.165691,10.451526
1995-420,New Haven,Hard,56,A,19950814,55,101736,1,NA,Andre Agassi,R,180,USA,25.2922655715,101990,8,NA,Richard Krajicek,R,196,NED,23.6878850103,3-6 7-6(2) 6-3,3,F,114,8,3,91,50,35,19,14,4,9,19,7,103,46,33,24,16,5,11,1,5465,14,1639,1995,United States,Netherlands,37.09024,-95.712891,52.132633,5.291266
1995-441,Long Island,Hard,32,A,19950821,31,102338,1,NA,Yevgeny Kafelnikov,R,190,RUS,21.5030800821,101733,NA,NA,Jan Siemerink,L,183,NED,25.3524982888,7-6(0) 6-2,3,F,76,2,1,55,33,27,17,10,0,0,6,1,69,44,25,15,10,5,7,7,2689,31,939,1995,Russia,Netherlands,61.52401,105.318756,52.132633,5.291266
1995-439,Umag,Clay,32,A,19950821,31,101404,1,NA,Thomas Muster,L,180,AUT,27.8850102669,101475,7,NA,Carlos Costa,R,183,ESP,27.3292265572,3-6 7-6(5) 6-4,3,F,147,0,1,116,80,43,17,15,8,16,7,2,110,65,40,17,16,7,15,3,3842,46,812,1995,Austria,Spain,47.516231,14.550072,40.463667,-3.74922
1995-560,US Open,Hard,128,G,19950828,127,101948,2,NA,Pete Sampras,R,185,USA,24.0438056126,101736,1,NA,Andre Agassi,R,180,USA,25.3305954825,6-4 6-3 4-6 7-5,5,F,NA,24,6,151,89,80,30,21,4,6,8,4,125,72,52,32,20,3,7,2,4299,1,5652,1995,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1995-359,Bogota,Clay,32,A,19950911,31,102839,NA,Q,Nicolas Lapentti,R,188,ECU,19.0773442847,101495,NA,WC,Miguel Tobon,R,185,COL,27.2197125257,2-6 6-1 6-4,3,F,94,3,3,80,49,33,16,13,5,8,4,4,80,49,29,18,12,2,6,258,137,281,120,1995,Ecuador,Colombia,-1.831239,-78.183406,4.570868,-74.297333
1995-323,Bordeaux,Hard,32,A,19950911,31,100955,NA,Q,Yahiya Doumbia,R,185,SEN,32.0465434634,101084,7,NA,Jakob Hlasek,R,188,SUI,30.8281998631,6-4 6-4,3,F,82,2,0,69,42,27,18,10,4,5,4,3,57,30,22,13,10,2,5,282,119,73,603,1995,Senegal,Switzerland,14.497401,-14.452362,46.818188,8.227512
1995-773,Bucharest,Clay,32,A,19950911,31,101404,1,NA,Thomas Muster,L,180,AUT,27.9425051335,101582,6,NA,Gilbert Schaller,R,180,AUT,26.4859685147,6-3 6-4,3,F,75,2,0,54,46,27,5,10,3,6,1,2,48,33,18,5,9,0,5,3,3866,25,1041,1995,Austria,Austria,47.516231,14.550072,47.516231,14.550072
1995-328,Basel,Hard,32,A,19950925,31,101793,5,NA,Jim Courier,R,185,USA,25.106091718,101733,NA,NA,Jan Siemerink,L,183,NED,25.4483230664,6-7(2) 7-6(5) 5-7 6-2 7-5,5,F,249,3,7,184,114,84,36,28,9,13,17,6,170,93,73,40,28,5,11,9,1964,24,1100,1995,United States,Netherlands,37.09024,-95.712891,52.132633,5.291266
1995-325,Palermo,Clay,32,A,19950925,31,101532,5,NA,Francisco Clavet,L,183,ESP,26.9185489391,102146,NA,NA,Jordi Burillo,R,188,ESP,22.7980835044,6-7(2) 6-3 7-6(1),3,F,140,2,1,120,84,61,16,17,9,11,12,2,104,68,51,15,16,6,9,37,897,78,552,1995,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
1995-326,Kuala Lumpur,Carpet,32,A,19951002,31,102701,5,NA,Marcelo Rios,L,175,CHI,19.7672826831,102882,NA,NA,Mark Philippoussis,R,196,AUS,18.8993839836,7-6(6) 6-2,3,F,71,8,2,61,44,37,12,10,2,2,18,2,66,43,31,13,10,7,9,32,912,90,503,1995,Chile,Australia,-35.675147,-71.542969,-25.274398,133.775136
1995-327,Toulouse,Hard,32,A,19951002,31,101589,4,NA,Arnaud Boetsch,R,183,FRA,26.5023956194,101793,1,NA,Jim Courier,R,185,USA,25.1252566735,6-4 6-7(5) 6-0,3,F,150,14,2,103,53,41,24,14,8,9,6,0,94,58,35,15,14,6,11,26,1021,8,2202,1995,France,United States,46.227638,2.213749,37.09024,-95.712891
1995-573,Valencia,Clay,32,A,19951002,31,102854,NA,NA,Sjeng Schalken,R,193,NED,19.0636550308,101582,2,NA,Gilbert Schaller,R,180,AUT,26.5434633812,6-4 6-2,3,F,74,2,2,62,32,27,14,9,3,3,0,0,56,41,26,5,9,1,4,69,608,21,1227,1995,Netherlands,Austria,52.132633,5.291266,47.516231,14.550072
1995-348,Ostrava,Carpet,32,A,19951009,31,101965,3,NA,Wayne Ferreira,R,185,RSA,24.0657084189,101613,NA,NA,Malivai Washington,R,180,USA,26.302532512,3-6 6-4 6-3,3,F,124,12,3,107,46,35,27,14,6,10,3,3,93,58,41,12,14,8,13,13,1655,46,776,1995,South Africa,United States,-30.559482,22.937506,37.09024,-95.712891
1995-330,Tel Aviv,Hard,32,A,19951009,31,102466,NA,NA,Jan Kroslak,R,188,SVK,20.977412731,101439,3,NA,Javier Sanchez,R,178,ESP,27.6851471595,6-3 6-4,3,F,69,3,3,48,35,25,7,9,1,3,2,7,78,46,27,11,10,5,10,129,358,45,783,1995,Slovakia,Spain,48.669026,19.699024,40.463667,-3.74922
1995-428,Tokyo Indoor,Carpet,48,A,19951009,47,102021,1,NA,Michael Chang,R,175,USA,23.627652293,102882,NA,NA,Mark Philippoussis,R,196,AUS,18.9185489391,6-3 6-4,3,F,80,8,1,52,25,23,16,10,0,1,7,5,70,47,28,8,9,9,12,5,3015,60,661,1995,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
1995-747,Beijing,Carpet,32,A,19951016,31,102021,1,NA,Michael Chang,R,175,USA,23.6468172485,101746,2,NA,Renzo Furlan,R,175,ITA,25.4154688569,7-5 6-3,3,F,94,4,1,61,32,27,17,11,4,5,1,0,62,33,23,14,10,1,4,5,3078,42,841,1995,United States,Italy,37.09024,-95.712891,41.87194,12.56738
1995-375,Lyon,Carpet,32,A,19951016,31,101965,4,NA,Wayne Ferreira,R,185,RSA,24.0848733744,101948,1,NA,Pete Sampras,R,185,USA,24.1779603012,7-6(2) 5-7 6-3,3,F,138,7,1,112,69,52,17,17,7,11,5,6,120,60,46,22,16,7,11,13,1658,2,4959,1995,South Africa,United States,-30.559482,22.937506,37.09024,-95.712891
1995-337,Vienna,Carpet,32,A,19951016,31,102029,NA,Q,Filip Dewulf,R,190,BEL,23.5865845311,101404,1,NA,Thomas Muster,L,180,AUT,28.038329911,7-5 6-2 1-6 7-5,5,F,135,13,6,123,65,46,28,19,8,12,10,5,112,70,51,21,20,4,10,119,386,3,4072,1995,Belgium,Austria,50.503887,4.469936,47.516231,14.550072
1995-430,Essen Masters,Carpet,48,M,19951023,47,101404,3,NA,Thomas Muster,L,180,AUT,28.0574948665,101613,NA,NA,Malivai Washington,R,180,USA,26.340862423,7-6(6) 2-6 6-3 6-4,5,F,151,5,2,109,61,45,33,20,1,4,15,2,127,69,54,28,19,6,9,3,4131,54,730,1995,Austria,United States,47.516231,14.550072,37.09024,-95.712891
